Q1A,Q2A,Q1B,Q2B,Q3A,Q4A,Q3B,Q4B,Q5A,Q6A,Q5B,Q6B,Q7A,Q8A,Q7B,Q8B,Q9A,Q10A,Q9B,Q10B,Q11A,Q12A,Q11B,Q12B,Q13A,Q14A,Q13B,Q14B,Q15A,Q16A,Q15B,Q16B,Q17A,Q18A,Q17B,Q18B,Q19A,Q20A,Q19B,Q20B,Q21A,Q22A,Q21B,Q22B,Q23A,Q24A,Q23B,Q24B,Q25A,Q26A,Q25B,Q26B,Q27A,Q28A,Q27B,Q28B,Q29A,Q30A,Q29B,Q30B,Q31A,Q32A,Q31B,Q32B,Q33A,Q34A,Q33B,Q34B,Q35,Q36,Q37_1,Q37_2,Q37_3,Q37_4,pid3_pipe,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q46,Q47,Q48_1,Q48_2,Q48_3,Q48_4,Q48_5,Q49,Q50,Q51,Q52,pid3,pid7,newsint,cablenews,cablenews_t,votereg,turnout22post,housevote22post,votemethod22,turnout20,ideo5,gender,birthyr,country_of_birth,age,age4,race,race4,hispanic,speakspanish,educ,educ4,pew_religimp,pew_churatd,pew_bornagain,pew_prayer,religpew,marstat,child18,ownrent,socialclass,faminc,income3,inputstate,region,urbancity,milstat_1,milstat_2,milstat_3,milstat_4,milstat_5,union_hhold_1,union_hhold_2,union_hhold_3,sexuality,student2,job,employstat2,employstat2_t,pid7_baseline,pid3_baseline,presvote20post,ideo3,starttime,endtime,rand_ab,weight
1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,1,3,1,3,.,.,3,2,2,1,4,2,5,1,2,5,5,5,2,2,90.0,91.0,5,5,3,4,2,5,__NA__,1,1,2,2,1,5,1,1949.0,840,74.0,4,7,4,2,4,6,4,1,1,1,1,12,1,2,1,3,11,3,48,3,4,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,7,3,2,3,2024-03-21 17:33:10.781000,2024-03-21 17:49:13.265000,1,0.3600652569082428
.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,1,1,1,3,1,5,2,5,2,2,2,2,4,2,5,1,1,5,5,5,2,1,59.0,60.0,5,5,2,6,1,2,__NA__,1,1,2,1,1,3,1,1957.0,840,67.0,4,1,1,2,4,3,2,1,4,2,3,1,1,2,1,3,11,3,48,3,4,2,2,1,2,2,2,2,1,.,3,.,5,__NA__,4,2,2,2,2024-03-21 17:31:36.186000,2024-03-21 17:49:27.822000,2,0.5802629615993561
.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,5,5,1,3,1,3,1,5,1,2,1,2,4,2,6,3,4,5,3,5,3,2,60.0,6.0,2,1,1,1,2,5,__NA__,1,2,6,.,1,3,1,1945.0,840,78.0,4,1,1,2,4,2,1,1,1,1,1,1,1,2,2,4,6,2,48,3,1,2,1,2,2,2,2,2,1,.,3,.,5,__NA__,1,1,5,2,2024-03-21 17:28:12.198000,2024-03-21 17:49:28.001000,2,1.527944600252834
1,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,3,3,1,2,1,2,2,3,3,2,3,2,4,2,6,2,3,1,2,3,1,3,100.0,32.0,4,1,3,5,2,2,__NA__,1,1,2,4,1,5,2,1957.0,840,66.0,4,1,1,2,4,5,3,1,2,2,2,2,1,2,1,3,10,3,8,4,2,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,6,3,2,3,2024-03-21 17:29:22.780000,2024-03-21 17:49:48.046000,1,0.8672204707989295
1,2,.,.,2,2,.,.,2,1,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,4,1,2,2,.,.,2,1,2,2,4,2,6,2,5,1,1,1,2,5,21.0,97.0,3,1,4,8,1,5,__NA__,1,2,6,.,1,1,2,1996.0,840,27.0,1,1,1,2,.,5,3,4,6,2,7,5,5,2,3,3,7,2,36,1,1,2,2,2,2,1,2,2,1,.,3,.,2,__NA__,8,4,5,1,2024-03-21 17:32:50.765000,2024-03-21 17:50:00.785000,1,2.650589014571645
1,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,2,.,.,5,5,1,5,1,5,.,.,2,1,2,2,5,2,4,4,2,5,4,2,2,1,36.0,62.0,5,3,3,4,2,5,__NA__,1,1,3,4,1,3,2,1985.0,840,38.0,2,6,3,1,4,3,2,3,6,2,5,11,1,1,3,5,3,1,41,4,2,2,2,2,1,2,2,2,1,.,3,.,7,__NA__,7,3,2,2,2024-03-21 17:26:25.499000,2024-03-21 17:50:09.129000,1,1.03731498691651
.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,2,3,2,3,1,2,2,3,2,2,2,2,4,2,5,2,2,4,4,5,4,2,80.0,61.0,4,2,3,5,2,5,__NA__,1,1,2,2,1,3,1,1953.0,840,70.0,4,1,1,2,4,5,3,2,2,1,1,1,1,2,1,3,97,4,18,2,2,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,6,3,2,2,2024-03-21 17:24:34.173000,2024-03-21 17:50:09.716000,2,0.7235359087112454
.,.,1,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,2,5,5,1,1,1,1,1,3,3,2,2,2,1,2,7,1,3,3,2,4,2,3,2.0,80.0,2,1,1,1,1,1,__NA__,1,1,1,1,1,1,2,1952.0,840,71.0,4,2,2,2,4,4,2,1,6,1,1,1,3,2,1,4,3,1,5,3,4,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-21 17:28:14.479000,2024-03-21 17:50:27.226000,2,0.4366257484044868
.,.,1,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,1,.,.,1,1,.,.,2,1,.,.,1,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,2,2,3,1,4,1,4,1,1,2,2,2,2,4,2,6,1,5,5,3,5,1,5,20.0,79.0,3,3,1,1,1,5,__NA__,1,1,1,3,1,2,1,1954.0,840,70.0,4,1,1,2,4,2,1,3,6,2,5,12,5,2,1,3,5,1,50,1,2,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-21 17:39:57.595000,2024-03-21 17:50:32.279000,2,0.7170642362355863
2,2,.,.,1,2,.,.,2,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,1,3,1,4,1,1,2,2,2,2,4,2,6,3,4,2,3,5,2,3,50.0,97.0,3,1,3,3,1,3,__NA__,1,1,1,1,1,3,2,1956.0,840,67.0,4,2,2,2,4,3,2,3,5,2,1,11,3,2,2,3,9,2,4,4,2,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,5,3,5,2,2024-03-21 17:06:03.519000,2024-03-21 17:50:36.270000,1,0.4299265829228827
.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,2,3,5,5,5,5,.,.,2,2,2,2,4,5,4,2,5,1,1,1,1,5,60.0,81.0,2,1,3,4,3,5,__NA__,1,1,1,3,1,3,1,1956.0,840,67.0,4,1,1,2,4,3,2,4,6,2,7,10,4,2,2,3,3,1,12,3,2,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,5,3,5,2,2024-03-21 17:35:57.021000,2024-03-21 17:51:00.217000,2,0.4100194633844886
2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,5,5,1,2,2,4,2,2,2,2,2,2,4,2,6,1,2,5,5,5,4,3,65.0,65.0,5,5,3,5,2,5,__NA__,3,2,6,.,2,3,1,1989.0,840,34.0,2,1,1,2,4,2,1,2,4,2,6,1,5,2,1,4,3,1,21,3,4,2,2,2,2,1,2,2,1,.,3,.,4,__NA__,6,3,1,2,2024-03-21 17:33:20.763000,2024-03-21 17:50:56.686000,1,1.78932642686492
1,2,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,1,3,2,3,1,2,2,2,2,2,4,2,6,2,5,3,1,5,1,3,40.0,100.0,1,2,1,1,1,3,__NA__,1,1,2,3,1,2,2,1958.0,840,65.0,4,1,1,2,4,4,2,2,5,2,2,12,1,2,1,3,8,2,4,4,2,2,1,2,1,2,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-21 17:27:58.464000,2024-03-21 17:51:22.323000,1,0.6525276090099347
2,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,1,.,.,1,1,2,2,1,3,.,.,3,1,2,2,4,5,6,1,5,1,5,1,1,5,50.0,91.0,3,1,3,4,1,5,__NA__,1,1,1,3,1,3,1,1965.0,410,59.0,3,4,4,2,4,6,4,4,6,2,7,9,1,2,2,4,6,2,17,2,2,2,2,2,2,1,2,2,1,.,3,.,1,__NA__,7,3,5,2,2024-03-21 17:31:17.482000,2024-03-21 17:51:31.481000,1,0.484979541953059
1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,1,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,1,.,.,1,1,.,.,1,2,.,.,3,1,4,5,3,4,1,2,5,3,2,3,4,4,4,3,3,2,3,4,3,3,100.0,100.0,5,1,1,2,2,2,__NA__,1,2,6,.,1,1,2,1986.0,840,37.0,2,1,1,2,4,3,2,4,6,2,6,11,6,2,2,4,3,1,39,2,3,2,2,2,2,1,2,2,1,.,3,.,1,__NA__,2,1,2,1,2024-03-21 17:39:20.502000,2024-03-21 17:51:40.084000,1,2.062603109349539
.,.,1,2,.,.,1,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,1,.,.,1,1,.,.,2,1,3,4,2,4,1,4,2,3,2,2,2,2,4,2,6,1,4,3,2,4,1,4,49.0,70.0,4,2,3,5,2,5,__NA__,1,2,6,.,1,6,2,1977.0,840,46.0,3,1,1,2,4,2,1,2,5,2,1,1,6,2,2,3,97,4,47,3,2,2,2,2,1,2,2,2,1,.,3,.,2,__NA__,8,3,5,4,2024-03-21 17:25:43.195000,2024-03-21 17:52:14.484000,2,1.108737184201983
.,.,1,2,.,.,1,2,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,1,1,2,3,1,3,1,5,3,2,3,2,4,4,7,1,5,1,1,3,1,5,47.0,90.0,1,1,3,3,2,4,ABC,1,1,1,2,1,2,2,1948.0,840,75.0,4,3,3,1,3,2,1,1,6,2,2,2,4,2,1,4,3,1,48,3,2,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-21 17:29:09.236000,2024-03-21 17:52:49.401000,2,0.4216111095698989
1,1,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,1,2,2,2,1,4,3,1,2,1,4,4,6,2,3,2,3,2,2,3,32.0,82.0,3,3,1,2,4,2,__NA__,1,2,6,.,1,2,2,1981.0,840,42.0,2,6,4,2,4,3,2,2,5,2,3,2,5,2,1,4,8,2,22,3,1,2,1,2,2,2,2,2,1,.,3,.,1,__NA__,2,1,5,1,2024-03-21 17:43:39.805000,2024-03-21 17:52:54.476000,1,1.96374171830046
1,1,.,.,1,1,.,.,2,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,5,5,2,3,1,4,1,5,2,2,2,2,4,2,5,1,4,1,1,1,1,3,50.0,5.0,1,1,1,1,4,5,__NA__,1,1,1,4,1,3,2,1960.0,840,63.0,3,1,1,2,4,2,1,2,3,1,3,1,3,2,3,5,2,1,24,3,2,2,1,2,1,2,2,2,1,.,3,.,6,__NA__,1,1,5,2,2024-03-21 17:32:47.595000,2024-03-21 17:53:38.791000,1,0.3968047890401611
2,1,.,.,2,2,.,.,2,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,2,2,1,2,1,3,2,2,2,2,4,2,6,2,5,3,5,3,5,5,24.0,78.0,5,5,1,1,1,3,__NA__,1,1,1,4,1,2,1,1949.0,840,74.0,4,1,1,2,4,3,2,4,6,2,7,10,1,2,1,3,6,2,34,1,3,2,2,2,1,2,1,2,2,.,3,.,5,__NA__,1,1,5,1,2024-03-21 16:20:24.320000,2024-03-21 17:53:43.717000,1,0.6789583954678137
2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,1,1,1,1,2,1,2,2,2,2,1,2,5,2,2,2,4,3,3,2,88.0,68.0,4,2,2,7,1,2,__NA__,1,1,2,1,1,4,1,1962.0,124,62.0,3,1,1,2,4,4,2,4,6,2,7,11,1,2,1,3,10,3,48,3,2,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,3,2,2,3,2024-03-21 17:40:50.119000,2024-03-21 17:54:05.184000,1,0.9759521723673187
1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,1,1,2,1,2,2,5,5,2,2,2,4,2,6,2,1,5,5,5,5,1,100.0,60.0,5,5,2,7,1,2,__NA__,1,1,2,2,1,5,1,1961.0,840,62.0,3,1,1,2,4,3,2,1,5,2,2,1,1,2,2,3,9,2,10,3,4,2,2,2,1,2,2,2,1,.,3,.,5,__NA__,3,2,2,3,2024-03-21 17:09:14.537000,2024-03-21 17:54:28.262000,1,0.9759521723673187
.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,1,.,.,2,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,1,1,2,2,1,2,1,1,2,2,2,2,4,2,6,1,5,4,1,2,1,4,0.0,90.0,2,1,1,1,1,3,__NA__,1,1,1,1,1,1,1,1955.0,840,68.0,4,1,1,2,4,5,3,4,6,2,7,9,1,2,1,3,8,2,44,1,4,2,2,2,1,2,2,2,1,.,3,.,1,__NA__,1,1,5,1,2024-03-21 17:39:22.317000,2024-03-21 17:54:28.519000,2,0.7502564400997153
1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,1,2,.,.,2,2,.,.,1,1,3,3,3,3,1,1,4,1,2,2,5,3,9,1,3,5,3,4,3,2,1.0,1.0,2,3,1,2,4,4,Abc,1,1,1,3,1,3,2,1970.0,840,54.0,3,2,2,2,4,2,1,1,5,2,1,1,5,2,2,4,1,1,6,4,1,2,2,2,2,1,2,2,1,.,3,.,6,__NA__,2,1,5,2,2024-03-21 17:22:51.927000,2024-03-21 17:54:43.012000,1,0.6032189290125475
.,.,1,2,.,.,1,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,2,2,3,1,2,1,3,2,3,2,3,3,1,5,3,3,2,3,4,4,4,3,3,45.0,69.0,3,3,2,6,4,5,__NA__,2,2,6,.,2,6,2,1982.0,840,41.0,2,1,1,2,.,2,1,3,5,2,2,11,5,2,2,5,4,1,4,4,1,2,2,2,2,1,2,2,1,.,2,1,.,__NA__,4,2,1,4,2024-03-21 17:43:32.108000,2024-03-21 17:54:53.717000,2,1.6122389768429
1,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,4,4,2,4,2,5,.,.,2,2,2,2,4,2,6,3,2,5,5,5,4,2,50.0,70.0,5,4,3,4,1,1,__NA__,1,1,1,3,1,3,1,1947.0,840,77.0,4,1,1,2,4,3,2,3,5,2,6,2,1,2,1,2,10,3,12,3,2,2,2,1,2,2,2,2,1,.,3,.,5,__NA__,7,3,5,2,2024-03-21 17:36:11.692000,2024-03-21 17:55:02.483000,1,0.4770796118404086
.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,1,1,1,3,1,2,1,2,2,2,2,2,4,2,6,2,4,3,2,5,1,3,10.0,85.0,1,1,1,1,1,5,__NA__,1,1,1,1,1,1,1,1949.0,840,74.0,4,1,1,2,4,3,2,3,5,2,6,12,3,2,1,4,5,1,28,3,3,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-21 17:29:29.918000,2024-03-21 17:55:09.728000,2,0.4970109176870134
.,.,1,2,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,1,1,2,3,1,3,1,3,2,2,2,2,4,2,6,2,5,4,3,5,2,4,30.0,80.0,3,3,1,1,1,1,__NA__,1,1,1,4,1,2,1,1961.0,840,62.0,3,4,4,2,4,6,4,2,2,2,3,2,1,2,1,2,9,2,25,1,2,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-21 17:44:46.429000,2024-03-21 17:55:10.858000,2,0.661814233498575
.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,2,1,3,4,1,5,1,3,1,2,2,2,4,5,6,1,4,5,3,4,2,3,53.0,71.0,4,2,3,3,1,5,__NA__,1,1,1,2,1,3,1,1993.0,840,30.0,2,1,1,2,4,5,3,2,3,2,3,2,1,2,1,3,10,3,45,3,2,2,2,2,1,2,2,2,1,.,3,.,1,__NA__,5,3,5,2,2024-03-21 16:53:04.361000,2024-03-21 17:55:13.721000,2,0.772432743987903
.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,2,2,2,2,2,2,2,4,2,1,2,2,4,2,6,3,2,4,4,5,4,2,100.0,60.0,5,2,2,7,1,2,__NA__,1,1,2,1,1,5,2,1961.0,840,63.0,3,1,1,2,4,2,1,1,2,1,2,1,1,2,1,3,9,2,13,3,4,2,2,2,2,1,2,2,1,.,3,.,7,__NA__,3,2,2,3,2024-03-21 17:40:52.202000,2024-03-21 17:55:24.449000,2,0.8050167459556077
.,.,1,2,.,.,1,1,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,2,.,.,1,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,1,2,.,.,2,1,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,2,1,1,1,2,1,2,1,1,1,2,2,2,4,2,5,1,5,1,2,5,1,4,10.0,80.0,2,1,1,1,1,5,__NA__,1,1,1,1,1,1,2,1952.0,840,71.0,4,1,1,2,4,2,1,4,6,2,7,11,1,2,1,5,4,1,48,3,1,2,2,2,2,1,2,2,1,.,3,.,5,__NA__,1,1,5,1,2024-03-21 17:09:39.087000,2024-03-21 17:55:36.422000,2,0.4687560751404902
1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,5,5,1,3,1,1,2,5,1,3,2,2,4,5,2,3,3,3,3,3,3,3,98.0,50.0,3,3,2,7,1,5,__NA__,1,2,6,.,2,5,2,2004.0,840,19.0,1,1,1,2,4,3,2,1,1,1,1,1,5,2,3,4,7,2,48,3,3,2,2,2,2,1,2,2,1,.,1,3,.,__NA__,3,2,1,3,2024-03-21 16:59:51.986000,2024-03-21 17:56:10.521000,1,1.687415131146498
1,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,2,2,2,2,3,1,3,2,3,2,2,4,2,6,3,3,3,3,4,3,2,59.0,55.0,3,3,1,2,4,5,__NA__,1,2,6,.,1,6,2,1957.0,840,66.0,4,2,2,2,4,3,2,2,2,2,2,11,3,2,2,3,97,4,36,1,2,2,2,2,2,1,2,2,1,.,3,.,4,__NA__,2,1,5,4,2024-03-21 17:03:29.491000,2024-03-21 17:56:42.365000,1,2.02357390847731
2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,4,3,2,3,2,4,1,3,3,1,2,2,4,3,2,3,4,2,4,3,3,4,49.0,37.0,3,3,1,1,4,1,__NA__,2,2,6,.,2,2,1,1997.0,997,26.0,1,1,1,2,.,5,3,1,3,2,4,6,5,2,1,3,1,1,13,4,1,2,2,2,2,1,2,2,1,6,2,2,.,__NA__,1,1,1,1,2024-03-21 17:41:10.795000,2024-03-21 17:56:50.042000,1,4.045918703789683
.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,2,1,1,1,1,3,1,2,1,2,2,2,4,2,5,2,5,1,1,4,1,4,70.0,80.0,1,1,3,3,1,3,__NA__,1,1,1,3,1,3,1,1947.0,840,76.0,4,1,1,2,4,6,4,1,2,1,2,12,1,2,1,3,10,3,4,4,2,2,2,1,1,2,2,2,1,.,3,.,2,__NA__,5,3,5,2,2024-03-21 17:43:50.317000,2024-03-21 17:57:21.381000,2,0.56799457739746
1,2,.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,1,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,1,3,1,5,2,2,3,2,2,2,4,5,9,1,4,1,2,1,1,3,70.0,30.0,3,2,2,6,1,2,__NA__,1,1,2,2,1,4,1,1948.0,840,75.0,4,1,1,2,4,5,3,1,5,1,1,1,4,2,2,3,3,1,20,2,3,2,2,1,1,2,2,2,1,.,3,.,5,__NA__,6,4,2,3,2024-03-21 17:34:50.201000,2024-03-21 17:57:47.307000,1,0.7235359087112454
2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,2,.,.,1,2,.,.,1,1,.,.,1,1,2,3,1,2,2,5,3,2,3,2,1,1,4,5,2,2,2,5,2,1,72.0,44.0,5,2,2,6,2,5,__NA__,1,1,2,2,1,4,2,1964.0,840,60.0,3,1,1,2,4,4,2,2,2,2,1,1,1,2,1,4,6,2,13,3,4,2,2,2,1,2,2,2,1,.,3,.,2,__NA__,4,2,2,3,2024-03-21 17:32:06.642000,2024-03-21 17:58:01.830000,1,0.4992645392374119
